,1,2,3,4,Total
1,0.2959670683689297,0.7039136141271924,0.00011931750387781887,0.0,1.0
2,0.34989920238408273,0.0056972565518450344,0.6441405907616794,0.00026295030239284776,1.0
3,0.4289365327275309,0.0001419849495953429,0.002697714042311515,0.5682237682805623,1.0
4,0.9978237214363439,0.0,0.0,0.002176278563656148,1.0
